Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-12 23:39:56,2022-07-12 23:39:56,0.815s,PASSED
,,,,,,,
Test Cases/99_New Training Program Important Notice Notice of Authority sections,Chrome 103.0.5060.114,,,2022-07-12 23:39:56,2022-07-12 23:40:06,9.553s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-12 23:39:58,2022-07-12 23:39:59,1.759s,PASSED
maximizeWindow(),Chrome 103.0.5060.114,,,2022-07-12 23:39:59,2022-07-12 23:40:00,0.199s,PASSED
"navigateToUrl(""https://intra.stage.apps.labour.gov.on.ca/public-portal-qa/#/marketplace/course-search"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:00,2022-07-12 23:40:02,2.369s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), 0)",Chrome 103.0.5060.114,,,2022-07-12 23:40:02,2022-07-12 23:40:03,0.881s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:03,2022-07-12 23:40:03,0.405s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_Training Eligibility""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:03,2022-07-12 23:40:04,0.604s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:04,2022-07-12 23:40:05,0.747s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), ""CPO Approved Courses"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:05,2022-07-12 23:40:05,0.588s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-12 23:40:05,2022-07-12 23:40:06,0.788s,PASSED
,,,,,,,
Test Cases/100_Step 2 Training Provider Attestation Section,Chrome 103.0.5060.114,,,2022-07-12 23:40:06,2022-07-12 23:40:16,10.034s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-12 23:40:07,2022-07-12 23:40:09,1.642s,PASSED
maximizeWindow(),Chrome 103.0.5060.114,,,2022-07-12 23:40:09,2022-07-12 23:40:09,0.158s,PASSED
"navigateToUrl(""https://intra.stage.apps.labour.gov.on.ca/public-portal-qa/#/marketplace/course-search"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:09,2022-07-12 23:40:11,2.372s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), 0)",Chrome 103.0.5060.114,,,2022-07-12 23:40:11,2022-07-12 23:40:12,1.076s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:12,2022-07-12 23:40:13,0.497s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_Training Eligibility""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:13,2022-07-12 23:40:13,0.579s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:13,2022-07-12 23:40:14,0.908s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), ""CPO Approved Courses"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:14,2022-07-12 23:40:15,0.744s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-12 23:40:15,2022-07-12 23:40:16,0.791s,PASSED
,,,,,,,
Test Cases/101_Step 2 Training Provider Attestation - Provider Tab,Chrome 103.0.5060.114,,,2022-07-12 23:40:16,2022-07-12 23:40:26,10.345s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-12 23:40:17,2022-07-12 23:40:19,1.662s,PASSED
maximizeWindow(),Chrome 103.0.5060.114,,,2022-07-12 23:40:19,2022-07-12 23:40:19,0.147s,PASSED
"navigateToUrl(""https://intra.stage.apps.labour.gov.on.ca/public-portal-qa/#/marketplace/course-search"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:19,2022-07-12 23:40:22,2.752s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), 0)",Chrome 103.0.5060.114,,,2022-07-12 23:40:22,2022-07-12 23:40:23,1.175s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:23,2022-07-12 23:40:23,0.473s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_Training Eligibility""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:23,2022-07-12 23:40:24,0.569s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:24,2022-07-12 23:40:25,0.842s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), ""CPO Approved Courses"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:25,2022-07-12 23:40:25,0.641s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-12 23:40:25,2022-07-12 23:40:26,0.879s,PASSED
,,,,,,,
Test Cases/102_Step 2 Training Provider Attestation - Provider Tab Sidebar,Chrome 103.0.5060.114,,,2022-07-12 23:40:26,2022-07-12 23:40:36,9.269s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-12 23:40:27,2022-07-12 23:40:29,1.665s,PASSED
maximizeWindow(),Chrome 103.0.5060.114,,,2022-07-12 23:40:29,2022-07-12 23:40:29,0.146s,PASSED
"navigateToUrl(""https://intra.stage.apps.labour.gov.on.ca/public-portal-qa/#/marketplace/course-search"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:29,2022-07-12 23:40:31,2.370s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), 0)",Chrome 103.0.5060.114,,,2022-07-12 23:40:31,2022-07-12 23:40:33,1.096s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:33,2022-07-12 23:40:33,0.467s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_Training Eligibility""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:33,2022-07-12 23:40:34,0.579s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:34,2022-07-12 23:40:34,0.648s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), ""CPO Approved Courses"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:34,2022-07-12 23:40:35,0.552s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-12 23:40:35,2022-07-12 23:40:36,0.777s,PASSED
,,,,,,,
Test Cases/103_Step 2 Training Provider Attestation - Program Tab,Chrome 103.0.5060.114,,,2022-07-12 23:40:36,2022-07-12 23:40:46,9.958s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-12 23:40:37,2022-07-12 23:40:39,1.629s,PASSED
maximizeWindow(),Chrome 103.0.5060.114,,,2022-07-12 23:40:39,2022-07-12 23:40:39,0.167s,PASSED
"navigateToUrl(""https://intra.stage.apps.labour.gov.on.ca/public-portal-qa/#/marketplace/course-search"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:39,2022-07-12 23:40:42,2.803s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), 0)",Chrome 103.0.5060.114,,,2022-07-12 23:40:42,2022-07-12 23:40:43,1.064s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:43,2022-07-12 23:40:43,0.430s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_Training Eligibility""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:43,2022-07-12 23:40:44,0.633s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:44,2022-07-12 23:40:44,0.513s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), ""CPO Approved Courses"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:44,2022-07-12 23:40:45,0.550s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-12 23:40:45,2022-07-12 23:40:46,0.751s,PASSED
,,,,,,,
Test Cases/104_Step 2 Training Provider Attestation - Program Tab Sidebar,Chrome 103.0.5060.114,,,2022-07-12 23:40:46,2022-07-12 23:40:47,0.998s,PASSED
return null,Chrome 103.0.5060.114,,,2022-07-12 23:40:47,2022-07-12 23:40:47,0.000s,PASSED
,,,,,,,
Test Cases/105_Step 3 Training Program Materials Section,Chrome 103.0.5060.114,,,2022-07-12 23:40:47,2022-07-12 23:40:56,9.246s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-12 23:40:48,2022-07-12 23:40:49,1.409s,PASSED
maximizeWindow(),Chrome 103.0.5060.114,,,2022-07-12 23:40:49,2022-07-12 23:40:49,0.138s,PASSED
"navigateToUrl(""https://intra.stage.apps.labour.gov.on.ca/public-portal-qa/#/marketplace/course-search"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:49,2022-07-12 23:40:52,2.339s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), 0)",Chrome 103.0.5060.114,,,2022-07-12 23:40:52,2022-07-12 23:40:52,0.751s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:52,2022-07-12 23:40:53,0.533s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_Training Eligibility""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:53,2022-07-12 23:40:54,0.602s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:54,2022-07-12 23:40:54,0.595s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), ""CPO Approved Courses"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:54,2022-07-12 23:40:55,0.762s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-12 23:40:55,2022-07-12 23:40:56,0.818s,PASSED
,,,,,,,
Test Cases/106_TP Dashboard Main Page,Chrome 103.0.5060.114,,,2022-07-12 23:40:56,2022-07-12 23:41:06,10.048s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-12 23:40:57,2022-07-12 23:40:59,1.874s,PASSED
maximizeWindow(),Chrome 103.0.5060.114,,,2022-07-12 23:40:59,2022-07-12 23:40:59,0.213s,PASSED
"navigateToUrl(""https://intra.stage.apps.labour.gov.on.ca/public-portal-qa/#/marketplace/course-search"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:59,2022-07-12 23:41:02,3.063s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), 0)",Chrome 103.0.5060.114,,,2022-07-12 23:41:02,2022-07-12 23:41:03,0.811s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:41:03,2022-07-12 23:41:03,0.458s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_Training Eligibility""))",Chrome 103.0.5060.114,,,2022-07-12 23:41:03,2022-07-12 23:41:04,0.597s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:41:04,2022-07-12 23:41:05,0.688s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), ""CPO Approved Courses"")",Chrome 103.0.5060.114,,,2022-07-12 23:41:05,2022-07-12 23:41:05,0.579s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-12 23:41:05,2022-07-12 23:41:06,0.757s,PASSED
,,,,,,,
Test Cases/107_TP Dashboard Main Page - CPO Approved Programs Sidebar,Chrome 103.0.5060.114,,,2022-07-12 23:41:06,2022-07-12 23:41:14,8.343s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-12 23:41:07,2022-07-12 23:41:08,1.365s,PASSED
maximizeWindow(),Chrome 103.0.5060.114,,,2022-07-12 23:41:08,2022-07-12 23:41:08,0.159s,PASSED
"navigateToUrl(""https://intra.stage.apps.labour.gov.on.ca/public-portal-qa/#/marketplace/course-search"")",Chrome 103.0.5060.114,,,2022-07-12 23:41:08,2022-07-12 23:41:10,1.883s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), 0)",Chrome 103.0.5060.114,,,2022-07-12 23:41:10,2022-07-12 23:41:11,0.875s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:41:11,2022-07-12 23:41:12,0.544s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_Training Eligibility""))",Chrome 103.0.5060.114,,,2022-07-12 23:41:12,2022-07-12 23:41:12,0.640s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:41:12,2022-07-12 23:41:13,0.633s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), ""CPO Approved Courses"")",Chrome 103.0.5060.114,,,2022-07-12 23:41:13,2022-07-12 23:41:13,0.616s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-12 23:41:13,2022-07-12 23:41:14,0.716s,PASSED
,,,,,,,
Test Cases/108_TP Dashboard Main Page - Training Programs Table,Chrome 103.0.5060.114,,,2022-07-12 23:41:14,2022-07-12 23:41:22,7.791s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-12 23:41:15,2022-07-12 23:41:16,1.328s,PASSED
maximizeWindow(),Chrome 103.0.5060.114,,,2022-07-12 23:41:16,2022-07-12 23:41:17,0.141s,PASSED
"navigateToUrl(""https://intra.stage.apps.labour.gov.on.ca/public-portal-qa/#/marketplace/course-search"")",Chrome 103.0.5060.114,,,2022-07-12 23:41:17,2022-07-12 23:41:18,1.731s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), 0)",Chrome 103.0.5060.114,,,2022-07-12 23:41:18,2022-07-12 23:41:19,0.713s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:41:19,2022-07-12 23:41:20,0.495s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_Training Eligibility""))",Chrome 103.0.5060.114,,,2022-07-12 23:41:20,2022-07-12 23:41:20,0.555s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:41:20,2022-07-12 23:41:21,0.616s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), ""CPO Approved Courses"")",Chrome 103.0.5060.114,,,2022-07-12 23:41:21,2022-07-12 23:41:21,0.571s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-12 23:41:21,2022-07-12 23:41:22,0.713s,PASSED
,,,,,,,
Test Cases/109_Step 1 Enter Application Information Section,Chrome 103.0.5060.114,,,2022-07-12 23:41:22,2022-07-12 23:41:30,7.765s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-12 23:41:23,2022-07-12 23:41:24,1.388s,PASSED
maximizeWindow(),Chrome 103.0.5060.114,,,2022-07-12 23:41:24,2022-07-12 23:41:25,0.166s,PASSED
"navigateToUrl(""https://intra.stage.apps.labour.gov.on.ca/public-portal-qa/#/marketplace/course-search"")",Chrome 103.0.5060.114,,,2022-07-12 23:41:25,2022-07-12 23:41:26,1.546s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), 0)",Chrome 103.0.5060.114,,,2022-07-12 23:41:26,2022-07-12 23:41:27,0.751s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:41:27,2022-07-12 23:41:27,0.479s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_Training Eligibility""))",Chrome 103.0.5060.114,,,2022-07-12 23:41:27,2022-07-12 23:41:28,0.558s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:41:28,2022-07-12 23:41:29,0.656s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), ""CPO Approved Courses"")",Chrome 103.0.5060.114,,,2022-07-12 23:41:29,2022-07-12 23:41:29,0.515s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-12 23:41:29,2022-07-12 23:41:30,0.735s,PASSED
,,,,,,,
Test Cases/110_Step 1 Applicant Business Information Section,Chrome 103.0.5060.114,,,2022-07-12 23:41:30,2022-07-12 23:41:38,7.883s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-12 23:41:31,2022-07-12 23:41:32,1.484s,PASSED
maximizeWindow(),Chrome 103.0.5060.114,,,2022-07-12 23:41:32,2022-07-12 23:41:32,0.154s,PASSED
"navigateToUrl(""https://intra.stage.apps.labour.gov.on.ca/public-portal-qa/#/marketplace/course-search"")",Chrome 103.0.5060.114,,,2022-07-12 23:41:32,2022-07-12 23:41:34,1.752s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), 0)",Chrome 103.0.5060.114,,,2022-07-12 23:41:34,2022-07-12 23:41:35,0.686s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:41:35,2022-07-12 23:41:35,0.448s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_Training Eligibility""))",Chrome 103.0.5060.114,,,2022-07-12 23:41:35,2022-07-12 23:41:36,0.522s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:41:36,2022-07-12 23:41:36,0.618s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), ""CPO Approved Courses"")",Chrome 103.0.5060.114,,,2022-07-12 23:41:36,2022-07-12 23:41:37,0.574s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-12 23:41:37,2022-07-12 23:41:38,0.715s,PASSED
,,,,,,,
Test Cases/111_Step 1 Business Address,Chrome 103.0.5060.114,,,2022-07-12 23:41:38,2022-07-12 23:41:46,7.841s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-12 23:41:39,2022-07-12 23:41:40,1.392s,PASSED
maximizeWindow(),Chrome 103.0.5060.114,,,2022-07-12 23:41:40,2022-07-12 23:41:40,0.146s,PASSED
"navigateToUrl(""https://intra.stage.apps.labour.gov.on.ca/public-portal-qa/#/marketplace/course-search"")",Chrome 103.0.5060.114,,,2022-07-12 23:41:40,2022-07-12 23:41:42,1.695s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), 0)",Chrome 103.0.5060.114,,,2022-07-12 23:41:42,2022-07-12 23:41:43,0.737s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:41:43,2022-07-12 23:41:43,0.468s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_Training Eligibility""))",Chrome 103.0.5060.114,,,2022-07-12 23:41:43,2022-07-12 23:41:44,0.565s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:41:44,2022-07-12 23:41:44,0.642s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), ""CPO Approved Courses"")",Chrome 103.0.5060.114,,,2022-07-12 23:41:44,2022-07-12 23:41:45,0.487s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-12 23:41:45,2022-07-12 23:41:46,0.710s,PASSED
,,,,,,,
Test Cases/112_Step 1 Designated Signing Authority Section,Chrome 103.0.5060.114,,,2022-07-12 23:41:46,2022-07-12 23:41:54,8.134s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-12 23:41:47,2022-07-12 23:41:48,1.379s,PASSED
maximizeWindow(),Chrome 103.0.5060.114,,,2022-07-12 23:41:48,2022-07-12 23:41:48,0.200s,PASSED
"navigateToUrl(""https://intra.stage.apps.labour.gov.on.ca/public-portal-qa/#/marketplace/course-search"")",Chrome 103.0.5060.114,,,2022-07-12 23:41:48,2022-07-12 23:41:50,1.870s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), 0)",Chrome 103.0.5060.114,,,2022-07-12 23:41:50,2022-07-12 23:41:51,0.750s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:41:51,2022-07-12 23:41:51,0.455s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_Training Eligibility""))",Chrome 103.0.5060.114,,,2022-07-12 23:41:51,2022-07-12 23:41:52,0.606s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:41:52,2022-07-12 23:41:52,0.633s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), ""CPO Approved Courses"")",Chrome 103.0.5060.114,,,2022-07-12 23:41:52,2022-07-12 23:41:53,0.544s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-12 23:41:53,2022-07-12 23:41:54,0.726s,PASSED
