Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-12 23:39:52,2022-07-12 23:39:53,0.852s,PASSED
,,,,,,,
Test Cases/34_Safety Prevention Landing Page Home Tab Find a Provider,Chrome 103.0.5060.114,,,2022-07-12 23:39:53,2022-07-12 23:40:02,9.298s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-12 23:39:53,2022-07-12 23:39:55,1.568s,PASSED
maximizeWindow(),Chrome 103.0.5060.114,,,2022-07-12 23:39:55,2022-07-12 23:39:55,0.152s,PASSED
"navigateToUrl(""https://intra.stage.apps.labour.gov.on.ca/public-portal-qa/#/marketplace/course-search"")",Chrome 103.0.5060.114,,,2022-07-12 23:39:55,2022-07-12 23:39:57,2.044s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), 0)",Chrome 103.0.5060.114,,,2022-07-12 23:39:57,2022-07-12 23:39:58,1.054s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:39:58,2022-07-12 23:39:59,0.478s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_Training Eligibility""))",Chrome 103.0.5060.114,,,2022-07-12 23:39:59,2022-07-12 23:39:59,0.880s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:39:59,2022-07-12 23:40:00,0.579s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), ""CPO Approved Courses"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:00,2022-07-12 23:40:01,0.985s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-12 23:40:01,2022-07-12 23:40:02,0.818s,PASSED
,,,,,,,
Test Cases/33_Safety Prevention Landing Page Home Tab Tiles,Chrome 103.0.5060.114,,,2022-07-12 23:40:02,2022-07-12 23:40:11,9.620s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-12 23:40:03,2022-07-12 23:40:04,1.604s,PASSED
maximizeWindow(),Chrome 103.0.5060.114,,,2022-07-12 23:40:04,2022-07-12 23:40:05,0.169s,PASSED
"navigateToUrl(""https://intra.stage.apps.labour.gov.on.ca/public-portal-qa/#/marketplace/course-search"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:05,2022-07-12 23:40:07,2.498s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), 0)",Chrome 103.0.5060.114,,,2022-07-12 23:40:07,2022-07-12 23:40:08,1.205s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:08,2022-07-12 23:40:09,0.543s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_Training Eligibility""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:09,2022-07-12 23:40:10,0.690s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:10,2022-07-12 23:40:10,0.643s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), ""CPO Approved Courses"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:10,2022-07-12 23:40:11,0.475s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-12 23:40:11,2022-07-12 23:40:11,0.755s,PASSED
,,,,,,,
Test Cases/32_Training Provider Tab Providers support to SOSE program Sidebar,Chrome 103.0.5060.114,,,2022-07-12 23:40:11,2022-07-12 23:40:22,10.326s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-12 23:40:13,2022-07-12 23:40:15,1.796s,PASSED
maximizeWindow(),Chrome 103.0.5060.114,,,2022-07-12 23:40:15,2022-07-12 23:40:15,0.164s,PASSED
"navigateToUrl(""https://intra.stage.apps.labour.gov.on.ca/public-portal-qa/#/marketplace/course-search"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:15,2022-07-12 23:40:17,2.491s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), 0)",Chrome 103.0.5060.114,,,2022-07-12 23:40:17,2022-07-12 23:40:19,1.205s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:19,2022-07-12 23:40:19,0.549s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_Training Eligibility""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:19,2022-07-12 23:40:20,0.646s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:20,2022-07-12 23:40:20,0.627s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), ""CPO Approved Courses"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:20,2022-07-12 23:40:21,0.569s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-12 23:40:21,2022-07-12 23:40:22,0.788s,PASSED
,,,,,,,
Test Cases/31_Training Provider Tab Are you aware Sidebar,Chrome 103.0.5060.114,,,2022-07-12 23:40:22,2022-07-12 23:40:33,11.315s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-12 23:40:23,2022-07-12 23:40:25,1.548s,PASSED
maximizeWindow(),Chrome 103.0.5060.114,,,2022-07-12 23:40:25,2022-07-12 23:40:25,0.137s,PASSED
"navigateToUrl(""https://intra.stage.apps.labour.gov.on.ca/public-portal-qa/#/marketplace/course-search"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:25,2022-07-12 23:40:27,2.283s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), 0)",Chrome 103.0.5060.114,,,2022-07-12 23:40:27,2022-07-12 23:40:29,1.489s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:29,2022-07-12 23:40:29,0.508s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_Training Eligibility""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:29,2022-07-12 23:40:30,0.552s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:30,2022-07-12 23:40:31,1.232s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), ""CPO Approved Courses"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:31,2022-07-12 23:40:32,0.538s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-12 23:40:32,2022-07-12 23:40:33,1.581s,PASSED
,,,,,,,
Test Cases/29_Training Provider Tab Become an approved training provider Section,Chrome 103.0.5060.114,,,2022-07-12 23:40:33,2022-07-12 23:40:43,9.796s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-12 23:40:34,2022-07-12 23:40:36,1.902s,PASSED
maximizeWindow(),Chrome 103.0.5060.114,,,2022-07-12 23:40:36,2022-07-12 23:40:36,0.169s,PASSED
"navigateToUrl(""https://intra.stage.apps.labour.gov.on.ca/public-portal-qa/#/marketplace/course-search"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:36,2022-07-12 23:40:39,2.709s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), 0)",Chrome 103.0.5060.114,,,2022-07-12 23:40:39,2022-07-12 23:40:40,0.753s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:40,2022-07-12 23:40:40,0.475s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_Training Eligibility""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:40,2022-07-12 23:40:41,0.504s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:41,2022-07-12 23:40:41,0.613s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), ""CPO Approved Courses"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:41,2022-07-12 23:40:42,0.598s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-12 23:40:42,2022-07-12 23:40:43,0.972s,PASSED
,,,,,,,
Test Cases/30_Training Provider Tab Check worker eligibility Sidebar,Chrome 103.0.5060.114,,,2022-07-12 23:40:43,2022-07-12 23:40:52,9.075s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-12 23:40:44,2022-07-12 23:40:46,1.572s,PASSED
maximizeWindow(),Chrome 103.0.5060.114,,,2022-07-12 23:40:46,2022-07-12 23:40:46,0.144s,PASSED
"navigateToUrl(""https://intra.stage.apps.labour.gov.on.ca/public-portal-qa/#/marketplace/course-search"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:46,2022-07-12 23:40:48,1.834s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), 0)",Chrome 103.0.5060.114,,,2022-07-12 23:40:48,2022-07-12 23:40:48,0.844s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:48,2022-07-12 23:40:49,0.597s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_Training Eligibility""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:49,2022-07-12 23:40:50,0.632s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:50,2022-07-12 23:40:51,0.941s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), ""CPO Approved Courses"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:51,2022-07-12 23:40:51,0.583s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-12 23:40:51,2022-07-12 23:40:52,0.850s,PASSED
,,,,,,,
Test Cases/28_Training Provider Tab,Chrome 103.0.5060.114,,,2022-07-12 23:40:52,2022-07-12 23:41:02,9.758s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-12 23:40:53,2022-07-12 23:40:55,1.690s,PASSED
maximizeWindow(),Chrome 103.0.5060.114,,,2022-07-12 23:40:55,2022-07-12 23:40:55,0.164s,PASSED
"navigateToUrl(""https://intra.stage.apps.labour.gov.on.ca/public-portal-qa/#/marketplace/course-search"")",Chrome 103.0.5060.114,,,2022-07-12 23:40:55,2022-07-12 23:40:57,2.016s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), 0)",Chrome 103.0.5060.114,,,2022-07-12 23:40:57,2022-07-12 23:40:59,1.489s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:59,2022-07-12 23:40:59,0.636s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_Training Eligibility""))",Chrome 103.0.5060.114,,,2022-07-12 23:40:59,2022-07-12 23:41:00,0.515s,PASSED
"click(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""))",Chrome 103.0.5060.114,,,2022-07-12 23:41:00,2022-07-12 23:41:00,0.697s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_PublicPortal/li_CPO Approved Courses""), ""CPO Approved Courses"")",Chrome 103.0.5060.114,,,2022-07-12 23:41:00,2022-07-12 23:41:01,0.662s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-12 23:41:01,2022-07-12 23:41:02,0.727s,PASSED
